fips,county_name,state_name,life_expectancy,name,median_hh_income,median_age,population,log_population,pct_bachelors_plus,pct_poverty,pct_nhwhite,pct_native_american,land_sqmi,pop_density
37057,Davidson County,North Carolina,74.345234767,"Davidson County, North Carolina",58473,42.6,169498,5.229164578090202,20.4722694566137,13.93154486586494,78.11478601517422,0.1221253348122101,552.989,325.83288275173646
37059,Davie County,North Carolina,76.959065713,"Davie County, North Carolina",69105,45.2,43030,4.633771346082556,26.1804110301769,11.6109692981429,83.30002323960028,0.4299326051591913,263.699,173.89144441200003
37061,Duplin County,North Carolina,74.879968648,"Duplin County, North Carolina",49376,40.6,49312,4.692952617038325,15.8772954674815,18.521407167193463,50.56578520441272,0.1987345879299156,814.72,63.29904752553024
37063,Durham County,North Carolina,79.394462074,"Durham County, North Carolina",74927,35.8,325101,5.512018305373746,51.88486174727348,12.270541642175049,42.63813399528147,0.220546845441878,287.555,1207.5602928135486
37065,Edgecombe County,North Carolina,71.173198474,"Edgecombe County, North Carolina",46370,41.6,49067,4.690789505641917,17.748460861917327,22.039684674432557,35.43725925774961,0.2364114374223001,505.436,97.18540032763792
37067,Forsyth County,North Carolina,76.668391956,"Forsyth County, North Carolina",61229,38.4,383739,5.584035939474766,35.30924735521063,15.204603169500787,55.18698907330243,0.179549120626259,408.046,984.4919445356652
37069,Franklin County,North Carolina,76.887307311,"Franklin County, North Carolina",70493,41.0,69680,4.843108141999607,23.705823024514743,9.700365193669978,62.43111366245695,0.302812858783008,491.874,166.784583043625
37071,Gaston County,North Carolina,73.766493089,"Gaston County, North Carolina",62628,39.9,228972,5.359782377584539,24.996540575899765,12.426127527216174,69.52989885226141,0.1960938455356986,355.751,693.0634067086249
37073,Gates County,North Carolina,75.165212963,"Gates County, North Carolina",55750,47.3,10509,4.021561392037355,8.895191439989688,14.311926605504588,62.96507755257399,0.6090018079741175,340.612,30.045917348772207
37075,Graham County,North Carolina,74.780326779,"Graham County, North Carolina",46010,45.3,8047,3.9056340013269546,13.823377517645032,11.30072051573758,85.44799304088481,8.12725239219585,291.972,28.05063499239653
37077,Granville County,North Carolina,76.631022507,"Granville County, North Carolina",68079,42.5,61161,4.786474577638442,23.65903694995736,14.362109810479376,56.30548879187718,0.2795899347623485,531.991,115.45496070422244
37079,Greene County,North Carolina,75.624025768,"Greene County, North Carolina",50320,40.0,20407,4.30977916448048,11.458119306896789,22.57448004496908,45.763708531386285,0.7399421767040721,266.736,77.60482274608601
37081,Guilford County,North Carolina,76.690741218,"Guilford County, North Carolina",62880,37.2,539557,5.732037331276292,37.9230295910947,15.075517560270216,48.0848177301008,0.2394557016218861,645.993,870.3407002862259
37083,Halifax County,North Carolina,71.230560092,"Halifax County, North Carolina",41629,43.6,48772,4.6881705651292815,15.733279613215148,23.861294528325693,37.50922660542935,2.9033051751004675,723.738,64.29674827078307
37085,Harnett County,North Carolina,75.082828631,"Harnett County, North Carolina",64992,35.2,134718,5.12942562674308,22.759002394614377,14.379985386348416,60.00163304087056,0.6784542525868852,595.099,252.28911492037457
37087,Haywood County,North Carolina,75.495049563,"Haywood County, North Carolina",56596,47.7,62152,4.793455108440067,28.74506034390687,12.116277176125722,91.4467756468014,0.3555798687089715,553.56,114.4753956210709
37089,Henderson County,North Carolina,78.069196295,"Henderson County, North Carolina",65508,47.7,116469,5.066210346645398,33.95657211025591,11.376339786329616,82.22874756372941,0.2824785994556491,372.949,328.1279746024255
37091,Hertford County,North Carolina,73.337065109,"Hertford County, North Carolina",46196,41.7,21633,4.335116750280586,16.02140591966173,20.289038077179317,32.256275135210096,1.109416169740674,353.164,53.84184118426567
37093,Hoke County,North Carolina,73.754300022,"Hoke County, North Carolina",57141,33.5,52612,4.721084811442744,20.178844569949405,17.282164571562628,37.759446514103246,6.971793507184673,390.153,145.9401824412474
37095,Hyde County,North Carolina,75.200517553,"Hyde County, North Carolina",43724,46.8,4636,3.6661434272915585,14.247166756610902,29.91093518060366,56.85936151855048,0.6039689387402933,612.342,7.437020488550516
37097,Iredell County,North Carolina,76.91420966,"Iredell County, North Carolina",73103,40.8,187839,5.273785767516637,32.69990563794122,9.422333702942158,74.48772619104659,0.120848173169576,574.471,368.6835366798324
37099,Jackson County,North Carolina,76.840216384,"Jackson County, North Carolina",51482,39.2,42388,4.6272429256634116,29.82430719072632,19.34632404316435,79.67821081438143,7.358214589034633,491.137,91.70353689500078
37101,Johnston County,North Carolina,76.597557018,"Johnston County, North Carolina",75288,38.4,219042,5.340527396207182,26.22962016843457,10.705150107582488,64.8496635348472,0.2122880543457419,792.017,323.79102973799803
37103,Jones County,North Carolina,73.864641631,"Jones County, North Carolina",53053,47.9,9263,3.966751664051378,15.74182242990654,17.71129067481983,61.95616970743819,0.7017165065313613,471.368,20.3132160010862
37105,Lee County,North Carolina,74.807869256,"Lee County, North Carolina",60941,39.6,63560,4.803183888535342,21.01244736476794,15.986996684798353,57.180616740088105,0.1132787916928886,255.072,275.44379626144774
37107,Lenoir County,North Carolina,71.692694881,"Lenoir County, North Carolina",43063,42.7,55071,4.740922962635974,15.011239479324589,22.419770481469808,48.22138693686332,0.0835285358900328,399.087,139.91184879487432
37109,Lincoln County,North Carolina,76.415047544,"Lincoln County, North Carolina",75672,44.3,87933,4.944151890185509,26.06097116314463,9.266666666666666,83.3429997839264,0.1933290118613035,295.851,333.4583962873203
37111,McDowell County,North Carolina,75.405026311,"McDowell County, North Carolina",53532,44.3,44629,4.649617155732587,17.96271311173801,14.937826468820784,86.71043491899886,0.3966031056039794,439.954,102.73346758979348
37113,Macon County,North Carolina,76.485593336,"Macon County, North Carolina",51042,50.6,37088,4.569233414283502,24.45844820795589,15.42548843292733,87.77771786022434,0.2858067299396031,515.529,76.10047155446154
37115,Madison County,North Carolina,75.83300674,"Madison County, North Carolina",56664,44.6,21414,4.330697798339304,32.21652786675208,12.500608954060503,92.7570748108714,0.1541047912580554,449.615,50.16069303737642
37117,Martin County,North Carolina,72.433107592,"Martin County, North Carolina",44799,46.7,21992,4.342264726835412,15.469130407640929,20.511750799610624,51.227719170607486,0.0818479447071662,456.412,47.3278529048316
37119,Mecklenburg County,North Carolina,79.1928541,"Mecklenburg County, North Carolina",79265,35.4,1115403,6.047431808240259,47.78163189353634,10.543548727810435,45.14054561445505,0.1642455686420065,523.602,2355.5735081225816
37121,Mitchell County,North Carolina,74.321591031,"Mitchell County, North Carolina",55534,47.4,14989,4.175772659601535,22.039827771797633,13.39853635182272,91.07345386616852,0.3335779571685903,221.251,68.07652846766794
37123,Montgomery County,North Carolina,73.095483831,"Montgomery County, North Carolina",55523,43.7,25839,4.4122757019358305,19.73446975905589,16.18402053585753,62.54499013119703,0.5418166337706568,491.539,53.71496463149415
37125,Moore County,North Carolina,77.789484883,"Moore County, North Carolina",77981,43.0,100759,5.003283848617292,39.86552854751463,9.47273810605831,76.26812493176787,0.3999642711817306,697.627,158.56467711255442
37127,Nash County,North Carolina,74.396224046,"Nash County, North Carolina",56770,41.7,95015,4.977792172688707,21.948528856180012,14.54336229889013,47.812450665684366,0.4525601220859864,540.444,183.85808705434792
37129,New Hanover County,North Carolina,78.077251166,"New Hanover County, North Carolina",67515,40.2,228134,5.358190015272274,43.403804563711,12.701408564903446,76.66283850719314,0.1705138208246031,192.27,1279.237530555989
37131,Northampton County,North Carolina,73.189537631,"Northampton County, North Carolina",45698,51.3,17528,4.243732364552649,17.766382625744665,18.677321247540103,38.87494294842538,0.1768598813327248,536.715,30.725804197758585
37133,Onslow County,North Carolina,75.041563685,"Onslow County, North Carolina",59976,26.9,203686,5.308961179556398,25.65917215598744,12.750132620192176,65.1733550661312,0.3220643539565802,762.085,284.9747731552255
37135,Orange County,North Carolina,81.602908168,"Orange County, North Carolina",85785,36.2,145919,5.164111844723581,61.71445871718352,12.276460261255096,68.49622050589711,0.3125021415991064,397.591,383.55495974506465
37137,Pamlico County,North Carolina,74.271883591,"Pamlico County, North Carolina",55867,54.2,12317,4.090504941424044,24.465144845941243,13.823119777158771,73.90598359990257,0.1299017617926443,336.513,37.91235405467248
37139,Pasquotank County,North Carolina,74.258332416,"Pasquotank County, North Carolina",61411,39.0,40454,4.6069614701272945,26.07617678763924,11.59458742371982,53.69061155880753,0.1433727196321748,226.878,186.00745775262476
37141,Pender County,North Carolina,75.997801066,"Pender County, North Carolina",74538,42.6,61592,4.789524306620882,28.614409407225377,11.70085640310695,74.04857773736849,0.1542408104948694,871.3,82.76253873522323
37143,Perquimans County,North Carolina,75.754464742,"Perquimans County, North Carolina",59401,49.8,13053,4.115710338012379,19.586894586894587,13.31582606009114,70.55083122653795,0.0076610740825863,247.176,54.57649609994498
37145,Person County,North Carolina,75.567260042,"Person County, North Carolina",60688,43.7,39131,4.592520946518943,17.52234537003933,17.210659505241956,65.63082977690323,0.0792210779177634,392.34,103.57343120762604
37147,Pitt County,North Carolina,76.012696645,"Pitt County, North Carolina",54915,33.2,171196,5.233493613155258,33.137824345614334,20.033046203938813,53.09878735484473,0.1641393490502114,652.366,280.4192738432107
37149,Polk County,North Carolina,77.799510048,"Polk County, North Carolina",60465,54.2,19538,4.290880105267162,33.335509138381205,11.005357049981797,85.54611526256525,0.1330740096222745,237.687,86.38671866782785
37151,Randolph County,North Carolina,73.694972078,"Randolph County, North Carolina",56423,41.4,144403,5.159576215878439,16.7603780356502,14.734731365991488,77.44229690518894,0.132961226567315,782.336,191.11481511780104
37153,Richmond County,North Carolina,70.456848135,"Richmond County, North Carolina",42354,40.1,43149,4.634970735172564,17.235384353161752,23.01039302353363,55.593408885489815,2.326821015550766,473.689,88.75232483760442
37155,Robeson County,North Carolina,69.332400467,"Robeson County, North Carolina",39393,36.8,117573,5.070307599824229,14.616854450813731,27.11544869434068,24.26322369931872,39.793149787791414,947.302,126.61326588564154
37157,Rockingham County,North Carolina,72.717204461,"Rockingham County, North Carolina",50737,45.1,91209,4.960037694221933,15.443091646980434,18.82097341366721,71.11249986295212,0.1249876656908857,565.642,166.52759165691373
37159,Rowan County,North Carolina,73.584372535,"Rowan County, North Carolina",59717,40.7,147067,5.167515233395702,20.579958279214388,16.417816373695636,70.35500826154066,0.1149136108032393,511.61,303.1527921659076
37161,Rutherford County,North Carolina,73.375037446,"Rutherford County, North Carolina",50512,44.9,64680,4.810770011234363,19.77624711217592,18.376614162054775,81.91558441558442,0.1468769325912183,565.437,116.27290042922552
37163,Sampson County,North Carolina,74.314891206,"Sampson County, North Carolina",49963,39.6,59317,4.77317917815553,14.901319924575738,22.268236102757967,49.76819461537165,1.4397221707099144,945.932,65.01947285851413
37165,Scotland County,North Carolina,70.951358301,"Scotland County, North Carolina",41948,39.0,34222,4.534305386957925,14.47300327755736,26.13643469017695,41.24247560049091,11.472152416574136,319.14,104.41185686532556
37167,Stanly County,North Carolina,74.390973916,"Stanly County, North Carolina",60634,41.4,62723,4.7974268221937155,18.74277161711681,13.774317785312224,79.74905537043827,0.0414520989110852,395.08,174.21787992305357
37169,Stokes County,North Carolina,75.445105142,"Stokes County, North Carolina",57539,47.4,44696,4.6502686583521085,16.120135774033216,12.011008005822417,89.75747270449257,0.2528190442097727,449.323,102.65666346926376
37171,Surry County,North Carolina,74.488117134,"Surry County, North Carolina",52743,43.8,71429,4.853874570080836,18.211619732216914,17.94401297260391,82.59670441977349,0.2071987568074591,532.644,135.71353474365617
37173,Swain County,North Carolina,69.273139089,"Swain County, North Carolina",52818,41.6,14130,4.150142161848558,21.11961920529801,19.803907432773418,59.547062986553435,27.94762915782024,527.725,26.574446918376047
37175,Transylvania County,North Carolina,79.511084049,"Transylvania County, North Carolina",62056,52.4,33131,4.520234544482251,37.07156567041404,13.38494543419457,89.81014759590715,0.1871359150040747,378.365,90.41798263581462
37177,Tyrrell County,North Carolina,77.616553568,"Tyrrell County, North Carolina",55341,45.3,3389,3.530071568837378,12.234461054287962,15.985130111524162,57.09648863971674,0.0,390.777,9.051197997835082
37179,Union County,North Carolina,78.943106465,"Union County, North Carolina",95533,38.9,240109,5.380408439011973,38.4482569080245,6.8036539313516595,69.66586008854311,0.1420188331132943,632.739,423.0401476754238
37181,Vance County,North Carolina,71.883504717,"Vance County, North Carolina",48340,40.7,42492,4.6283071728057354,17.805555555555554,18.729304142744837,38.202485173679754,0.1412030499858797,252.401,168.92960012044327
37183,Wake County,North Carolina,81.158641111,"Wake County, North Carolina",96734,37.0,1132103,6.053885941248609,55.653605152963905,8.189808166655556,58.27261300429378,0.1703908566623355,834.778,1506.0710751840609
37185,Warren County,North Carolina,74.377029346,"Warren County, North Carolina",42282,48.6,18803,4.27422714604577,17.33466220545312,21.23318136328255,37.83970642982503,5.116204860926448,429.392,44.01106681074636
37187,Washington County,North Carolina,71.482191762,"Washington County, North Carolina",38927,48.0,11051,4.043401578910881,14.103696228081242,21.612192434814546,43.1182698398335,0.4433987874400506,346.51,30.700412686502556
37189,Watauga County,North Carolina,79.74703744,"Watauga County, North Carolina",50034,32.1,54540,4.736715133605611,44.52316076294278,24.92434775496851,91.08360836083608,0.3043637697103044,312.44,175.34886698246063
37191,Wayne County,North Carolina,73.619210983,"Wayne County, North Carolina",54323,37.5,117480,5.069963937850763,19.99028977359841,17.937700460186864,51.64198161389173,0.0987402110997616,553.922,220.74949180570547
37193,Wilkes County,North Carolina,74.481845582,"Wilkes County, North Carolina",49119,45.3,66125,4.820365685043242,16.38396783515517,17.14918622896348,86.47561436672969,0.2268431001890359,753.678,87.87970459533116
37195,Wilson County,North Carolina,73.906601714,"Wilson County, North Carolina",49827,40.9,78667,4.895792588477401,20.464798106788937,20.354922279792746,45.401502536006205,0.1919483392019525,367.574,220.77187178636137
37197,Yadkin County,North Carolina,74.379579418,"Yadkin County, North Carolina",57486,44.5,37280,4.571475903681944,14.114985862393969,13.816822834858907,82.94527896995709,0.0670600858369098,334.943,114.42245396977994
37199,Yancey County,North Carolina,76.636474248,"Yancey County, North Carolina",53103,48.0,18538,4.2680628778226835,22.369846198281465,15.281326447404188,91.96784982198729,0.1024921782285036,312.592,61.05082663663818
38001,Adams County,North Dakota,76.339880483,"Adams County, North Dakota",57950,46.9,2190,3.3404441148401185,20.43147208121827,13.434247871333966,92.10045662100455,1.187214611872146,987.547,2.3036878244782275
38003,Barnes County,North Dakota,76.476853773,"Barnes County, North Dakota",64447,43.6,10826,4.034468022755043,28.70444267092312,12.972181551976576,89.95012008128579,1.3855532976168483,1491.559,7.088556336021572
38005,Benson County,North Dakota,62.222331517,"Benson County, North Dakota",63220,31.0,5960,3.775246259740237,20.647653000594175,27.20377549300522,39.9496644295302,54.647651006711406,1388.555,4.147477053483657
38009,Bottineau County,North Dakota,79.724468155,"Bottineau County, North Dakota",80113,44.3,6411,3.806925776883732,26.34288272157565,8.195105928723928,90.14194353455,5.100608329433785,1668.859,3.765446931106822
38011,Bowman County,North Dakota,79.197630382,"Bowman County, North Dakota",79709,41.6,2975,3.4734869700645685,21.805624074987666,10.715520221223644,91.89915966386556,1.1092436974789917,1161.809,2.3773270821623864
38013,Burke County,North Dakota,81.9077984,"Burke County, North Dakota",94583,44.8,2184,3.3392526340327,24.724919093851135,6.522737712448324,92.85714285714286,0.5494505494505495,1103.619,1.9318261102790004
38015,Burleigh County,North Dakota,79.607802003,"Burleigh County, North Dakota",82141,37.7,98443,4.993184840134312,37.2711519626309,7.941331645035349,86.35250855825198,3.229279887853885,1632.695,63.23961303244023
38017,Cass County,North Dakota,79.15106561,"Cass County, North Dakota",73249,32.7,186328,5.2702781223775705,42.6155407537547,10.833199692533997,83.36911253273797,0.9043192649521272,1764.935,114.33508882763388
38019,Cavalier County,North Dakota,80.039652379,"Cavalier County, North Dakota",61174,47.8,3691,3.5671440451956573,23.57169882709043,10.0,93.06421024112709,1.7339474397182335,1489.125,2.3483589356165533
38021,Dickey County,North Dakota,76.59092266,"Dickey County, North Dakota",60250,38.1,5003,3.699230502883409,26.706324358171575,9.183457051961824,88.96662002798321,2.1387167699380374,1131.493,4.326142539105413
38023,Divide County,North Dakota,81.116937795,"Divide County, North Dakota",95938,44.0,2195,3.34143452457814,21.331609566903683,6.61625708884688,85.74031890660592,2.14123006833713,1261.13,1.6731026936160427
38025,Dunn County,North Dakota,79.048131188,"Dunn County, North Dakota",91758,42.7,4049,3.6073477767684134,18.98560657984921,6.789036962534574,78.31563348975055,11.385527290689058,2008.492,2.020421291197575
38027,Eddy County,North Dakota,72.488396106,"Eddy County, North Dakota",50375,46.4,2345,3.370142847051102,26.900584795321635,12.326311071268488,90.44776119402984,4.093816631130064,630.239,3.6954234822027834
38029,Emmons County,North Dakota,78.344338562,"Emmons County, North Dakota",63750,50.5,3297,3.518118947143153,18.09290953545232,6.714108910891089,95.32908704883228,0.1516530178950561,1508.401,2.1313960942746655
38031,Foster County,North Dakota,77.862843047,"Foster County, North Dakota",78426,45.1,3388,3.5299434016586693,22.38562091503268,8.346024977155041,94.62809917355372,0.974025974025974,634.08,5.065606863487257
38033,Golden Valley County,North Dakota,87.399489947,"Golden Valley County, North Dakota",84750,45.7,1734,3.2390490931401916,23.552425665101723,12.56575102279369,85.75547866205305,0.0,1000.887,1.806397725217732
38035,Grand Forks County,North Dakota,78.729348019,"Grand Forks County, North Dakota",64698,30.3,72927,4.862888348346438,36.71563629622763,14.16833287117442,82.50442223044962,1.8127716757853745,1436.216,51.87311657856479
38037,Grant County,North Dakota,75.767850746,"Grant County, North Dakota",57069,49.4,2320,3.3654879848909,21.06174264281593,15.360915492957746,91.98275862068964,1.1206896551724137,1659.233,1.3295299695702774
38039,Griggs County,North Dakota,80.779949524,"Griggs County, North Dakota",66688,51.9,2309,3.3634239329171765,26.71800947867299,6.507004066877542,95.88566478995236,0.996102208748376,708.685,3.159372640877118
38041,Hettinger County,North Dakota,77.606713263,"Hettinger County, North Dakota",66797,41.3,2477,3.3939260065858368,17.727025557368133,10.207612456747404,92.24868792894632,2.3011707710940654,1132.239,2.200948739621228
38043,Kidder County,North Dakota,80.329252033,"Kidder County, North Dakota",57240,48.4,2391,3.378579576115775,18.689903846153847,12.774193548387098,91.09159347553324,2.6767043078209953,1351.062,1.7711992491832351
38045,LaMoure County,North Dakota,83.866301192,"LaMoure County, North Dakota",70227,45.8,4135,3.616475513888566,25.3382949932341,12.166542009473948,95.8162031438936,0.532043530834341,1146.005,3.6081867007561046
38047,Logan County,North Dakota,80.58642407,"Logan County, North Dakota",59750,49.2,1849,3.266936911159173,24.338235294117645,8.178228990411732,93.88858842617633,0.2163331530557058,992.599,1.872861044591018
38049,McHenry County,North Dakota,76.803499645,"McHenry County, North Dakota",78071,43.0,5326,3.7264011621029223,19.38748335552597,10.281797410510285,94.6676680435599,0.488171235448742,1873.942,2.7375447052256687
38051,McIntosh County,North Dakota,78.986566577,"McIntosh County, North Dakota",64375,53.6,2529,3.402948829344405,16.70898933468766,13.628831814415909,92.92210359826018,0.55357848952155,974.563,2.5149733778113883
38053,McKenzie County,North Dakota,75.982214181,"McKenzie County, North Dakota",83813,30.5,14081,4.14863349848935,24.634146341463413,13.386224305805984,75.34976209076059,8.3161707265109,2760.133,5.504082593121419
38055,McLean County,North Dakota,77.62683502,"McLean County, North Dakota",80556,46.3,9781,3.990383258906234,22.2472860566756,6.855424185853558,87.74153971986505,5.316429812902566,2110.272,4.61551875777151
38057,Mercer County,North Dakota,81.294823313,"Mercer County, North Dakota",82155,44.0,8366,3.922517860244611,19.92220531033316,9.609499326722975,90.77217308152044,3.3707865168539324,1042.782,8.094692850471144
38059,Morton County,North Dakota,77.216529924,"Morton County, North Dakota",79555,36.7,33192,4.521033421820917,26.730803022315936,8.135103571209047,87.79826464208243,3.2688599662569295,1925.888,17.966257643227436
38061,Mountrail County,North Dakota,69.804819597,"Mountrail County, North Dakota",81886,34.7,9648,3.984437294796076,22.666666666666664,12.382149591451917,56.98590381426202,29.539800995024873,1825.163,5.147485457463251
38063,Nelson County,North Dakota,79.375380122,"Nelson County, North Dakota",62219,50.0,3025,3.480725378988488,28.590847304032625,10.8479231033299,91.76859504132231,0.0991735537190082,981.815,3.017880150537525
38065,Oliver County,North Dakota,91.152648756,"Oliver County, North Dakota",69722,48.1,1832,3.2629254693318317,21.634241245136188,11.52375750955762,91.86681222707423,0.4366812227074235,722.404,2.6273387190547117
38067,Pembina County,North Dakota,78.157222707,"Pembina County, North Dakota",64243,45.6,6853,3.835880731817394,21.89265536723164,9.186906019007392,89.63957390923683,1.51758354005545,1118.535,5.871966456123411
38069,Pierce County,North Dakota,79.111864139,"Pierce County, North Dakota",59583,44.6,3999,3.6019514041335214,29.38704028021016,11.203969704883782,92.84821205301326,2.77569392348087,1018.285,3.7690823296032057
38071,Ramsey County,North Dakota,76.2394925,"Ramsey County, North Dakota",61490,40.0,11613,4.064944426038617,25.46764408493428,15.77674251926178,81.94265047791268,9.980194609489365,1185.367,9.726945325793617
38073,Ransom County,North Dakota,76.905942931,"Ransom County, North Dakota",71462,42.7,5663,3.753046561626529,21.18665648077413,9.92128866922936,89.89934663605862,0.2472187886279357,862.472,6.512675194093258
38075,Renville County,North Dakota,78.850607814,"Renville County, North Dakota",77067,38.2,2282,3.358315640082196,22.76315789473684,6.419529837251356,95.70552147239265,0.0,877.244,2.6571854580937573
38077,Richland County,North Dakota,80.680296712,"Richland County, North Dakota",67089,37.3,16548,4.2187455122234745,23.97792122743007,11.168609982968688,89.66038191926516,2.284263959390863,1435.674,11.653759836843184
38079,Rolette County,North Dakota,68.196697678,"Rolette County, North Dakota",53806,31.1,12292,4.08962255158434,16.238121855785355,24.85142713651963,17.645623169541164,76.29352424341035,903.042,12.942919598423993
38081,Sargent County,North Dakota,79.012110698,"Sargent County, North Dakota",75648,44.2,3828,3.582971929104806,18.439201451905625,6.208543380206952,90.85684430512016,0.54858934169279,858.491,4.322701111601636
38085,Sioux County,North Dakota,62.017619436,"Sioux County, North Dakota",41201,27.1,3896,3.590618948206578,11.467444120505345,39.743924745231254,12.114989733059549,84.0605749486653,1094.052,3.3517602453996704
38089,Stark County,North Dakota,79.045926324,"Stark County, North Dakota",78734,34.3,32989,4.518369150917752,25.226111814049396,10.145243735195113,86.17114795841037,1.4338112704234744,1334.914,25.479544000587303
38091,Steele County,North Dakota,81.861506105,"Steele County, North Dakota",85750,45.3,1774,3.2489536154957075,29.98430141287284,13.021420518602028,96.22322435174746,0.0,712.143,2.5233696041384945
38093,Stutsman County,North Dakota,78.038162595,"Stutsman County, North Dakota",59167,40.3,21609,4.334634669496352,24.475244885719995,13.126969045356804,91.21199500208247,1.5363968716738396,2221.904,9.637680115792582
38095,Towner County,North Dakota,77.822651423,"Towner County, North Dakota",61250,49.1,2152,3.3328422669943514,17.06070287539936,13.714285714285715,85.31598513011153,6.644981412639406,1025.129,1.989993454482314
38097,Traill County,North Dakota,78.787365876,"Traill County, North Dakota",81157,40.6,8004,3.903307079964174,30.627645867844656,6.56150583244963,90.49225387306346,1.1369315342328834,861.871,9.189310233201953
38099,Walsh County,North Dakota,78.297521443,"Walsh County, North Dakota",68082,44.6,10553,4.023375938139562,17.90073230268511,9.68429207824908,83.15171041410025,1.2318771913200035,1281.607,7.94237234971407
38101,Ward County,North Dakota,77.628387318,"Ward County, North Dakota",78143,33.0,69532,4.842184721496529,29.400373781270407,9.032743141041706,81.31220157625266,1.2282114709773917,2013.029,33.89568654997022
38103,Wells County,North Dakota,79.848605757,"Wells County, North Dakota",59732,49.7,3990,3.6009728956867484,21.575461833391422,10.773977886346104,94.9874686716792,0.3508771929824561,1270.535,2.9349840815089703
38105,Williams County,North Dakota,78.015793319,"Williams County, North Dakota",86139,31.9,39076,4.591910100931143,24.498913800877155,7.414404389120365,76.79394001433106,2.0780018425632103,2077.6,20.10348479014247
39001,Adams County,Ohio,71.374451486,"Adams County, Ohio",46234,42.2,27509,4.4394748033167835,15.22248243559719,19.641404805914977,95.80137409575048,0.1381366098367807,583.872,47.72450126055026
39003,Allen County,Ohio,75.247579326,"Allen County, Ohio",58976,39.8,102087,5.008970441521523,19.144989557012867,12.325412938571882,79.84758098484626,0.0969761086132416,402.545,250.608006558273
39005,Ashland County,Ohio,76.007114355,"Ashland County, Ohio",62254,41.5,52522,4.7203412553539605,21.90188847915968,11.74264850996645,94.56989452039146,0.0514070294352842,422.986,124.171958409971
39007,Ashtabula County,Ohio,74.246596272,"Ashtabula County, Ohio",53663,42.6,97666,4.989743401156876,15.677793312361644,18.011955774215732,87.4664673479,0.0870313107939303,702.417,137.68601841925806
39009,Athens County,Ohio,75.805308828,"Athens County, Ohio",48750,32.2,61276,4.787290407495525,34.27092273192879,24.445485200449607,89.4428487499184,0.1126052614400417,503.643,125.47975450865
39011,Auglaize County,Ohio,77.231889283,"Auglaize County, Ohio",75231,40.7,46263,4.6652337918846865,20.71328848838685,6.601783909662112,94.78849188336252,0.0410695372111622,401.388,114.37561661036204
39013,Belmont County,Ohio,74.559294492,"Belmont County, Ohio",56943,44.1,66554,4.823174162376028,17.430103565434525,14.01385460625846,91.6624094720077,0.0601015716560988,532.173,121.0771685147499
39015,Brown County,Ohio,73.423203666,"Brown County, Ohio",66677,41.9,43715,4.640630482724411,14.54336776520741,15.899513398989546,95.89157039917647,0.020587898890541,489.551,90.68922339041283
39017,Butler County,Ohio,75.724303246,"Butler County, Ohio",77062,37.2,388327,5.58919758767032,31.904166450267468,11.849085430547891,77.87431726354336,0.0324468811079322,466.531,857.6664787548951
39019,Carroll County,Ohio,75.633715611,"Carroll County, Ohio",59872,45.9,26761,4.4275023380332845,13.45303148581837,12.191041143813218,94.96281902768956,0.0,394.673,67.08084920934546
39021,Champaign County,Ohio,75.997196957,"Champaign County, Ohio",70486,41.7,38715,4.58787926359955,18.145739168779627,9.248189598420014,92.4008782125791,0.3564509879891515,428.977,90.49436216860111
39023,Clark County,Ohio,72.943187277,"Clark County, Ohio",58954,41.4,135877,5.133145949606376,18.6469827908517,15.591349130835336,83.06188685355137,0.0360620266858997,395.879,341.87213769864024
39025,Clermont County,Ohio,76.741214106,"Clermont County, Ohio",79573,40.5,208851,5.319836559052622,30.196751126358865,8.375876469250386,92.03451264298472,0.0301650458939626,452.56,479.4436096871133
39027,Clinton County,Ohio,73.63408773,"Clinton County, Ohio",64210,40.5,42077,4.624044767982873,20.60747498320427,14.46453066823437,92.58026950590585,0.0546616916605271,408.731,103.49349572212532
39029,Columbiana County,Ohio,74.452787328,"Columbiana County, Ohio",55473,44.5,101723,5.007419159842575,16.48208292000163,13.183725003054615,92.7676140105974,0.0589837106652379,531.93,186.82345421390033
39031,Coshocton County,Ohio,74.348496708,"Coshocton County, Ohio",52048,40.6,36629,4.5638250622514915,16.504161712247324,18.86070686070686,94.84015397635751,0.0573316224849163,563.911,65.9465766761067
39033,Crawford County,Ohio,73.86542183,"Crawford County, Ohio",52486,42.9,41861,4.621809598806646,14.766469508464205,14.056626800097632,94.41962686032343,0.0119442918229378,401.786,104.27441473819395
39035,Cuyahoga County,Ohio,75.673155392,"Cuyahoga County, Ohio",60074,40.4,1256620,6.099203967540128,35.17573138499693,16.49730270200518,57.59609110152631,0.0801356018525887,457.232,2696.4976204640093
39037,Darke County,Ohio,75.843685895,"Darke County, Ohio",60237,41.7,51751,4.713918746211775,16.29572998074527,11.04821967174586,95.25999497594248,0.0289849471507796,598.102,86.1391535223089
39039,Defiance County,Ohio,76.371382565,"Defiance County, Ohio",69302,40.8,38300,4.583198773968623,18.920666311706093,10.524632970078068,85.32114882506528,0.1044386422976501,411.439,93.0684743060332
39041,Delaware County,Ohio,81.177038004,"Delaware County, Ohio",123995,39.8,216074,5.334602511742751,57.440322558142775,4.5265986834096505,81.8039190277405,0.0393383748160352,443.149,546.1639313188115
